name,0,1,2,3,4,5
hossama01,-0.225248708018,-0.689484554488,0.453467499627,0.128591487992,0.500761269662,0.110801244648
thornsh01,1.48161140192,-0.436892769391,-0.53557735274,0.0232155408153,-0.735237706037,0.00924165130518
datsypa01,-1.1734969396,-0.690391275641,-0.734054377175,-0.130295046047,0.112418849734,-0.0582791119499
giontbr01,0.287526408873,0.174063699386,-0.0161066646006,0.536506582074,0.0222659570857,-0.142332564205
horcosh01,0.916230512388,-0.455000848971,0.629871507099,0.244464708453,0.00366774684149,0.04248705067
markoan01,-0.723675739865,0.836003351287,-0.0233014855983,-0.077720847972,-0.247929341335,0.205888489724
samuemi01,1.46932201222,-0.884088393666,-0.470863149023,-0.298055900466,-0.00968424478605,0.0967095111908
scudero01,0.669513556615,0.248292850905,1.00626901952,-0.193645415255,-0.178538220891,-0.109250845716
spaceja01,-0.151584098514,0.181412108262,-0.167313935315,-0.0806373459183,0.185947011001,-0.225732478099
martira01,-0.194587570486,0.415909186675,0.188328116401,-0.672052765765,-0.127636947599,-0.955958881004
hossama01,-0.225248708018,-0.689484554488,0.453467499627,0.128591487992,0.500761269662,0.110801244648
iginlja01,-0.263468492206,0.417666367366,-0.210655095231,1.2151566465,0.0386176875133,-0.380463322507
lidstni01,-1.36668873452,-0.40934517751,0.848026319723,-0.270614322796,-0.332786364657,0.245966891957
liljaan01,1.13650551317,1.4121210967,-0.0778216276734,-0.316429956265,0.671009254099,0.369372320763
visnolu01,-0.604144057097,-0.196343070494,-0.923725067153,-0.327257473601,0.397521043492,-0.0247311793475
zidlima01,-0.334043272347,0.278245022746,-0.227837056363,0.0986407064306,-0.361973229994,0.339160951549
streima01,-0.698523084514,0.487316961321,-0.192174151129,-0.00845808616979,-0.439184033792,0.366319026374
